data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,a,b,tmean,trange,sal_mean,pp_mean,pp_range
azz_malt,Malta,Malta,14.515,35.906,409,Symphodus.tinca,14,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Boops.boops,5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.007981245,3.082677,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Chromis.chromis,2.5,75,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Coris.julis,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Diplodus.annularis,5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01339869,3.115114,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Diplodus.sargus,12,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Diplodus.vulgaris,6,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01416999,3.073147,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Sarpa.salpa,8,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.01423233,3.0299,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Serranus.scriba,15,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Spondyliosoma.cantharus,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01429935,3.060176,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Symphodus.ocellatus,4,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Symphodus.roissali,10,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Symphodus.tinca,14,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Symphodus.tinca,29,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,410,Tripterygion.delaisi,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,NA,NA,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Chromis.chromis,2.5,150,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Diplodus.sargus,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Oblada.melanura,3,18,Autumn,NO,0,NA,NA,NA,NA,NA,0.008254373,3.143683,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Oedalechilus.labeo,4,9,Autumn,NO,0,NA,NA,NA,NA,NA,0.0110682,2.979,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Parablennius.gattorugine,14,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009770533,3.09225,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Parablennius.pilicornis,7,1,Autumn,NO,0,NA,NA,NA,NA,NA,NA,NA,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Sarpa.salpa,8,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.01423233,3.0299,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Scartella.cristata,5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01510536,2.842,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Scorpaena.maderensis,6,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01730722,2.980333,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Sparisoma.cretense,8,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Sparisoma.cretense,31,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Sparisoma.cretense,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Symphodus.roissali,4.5,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Symphodus.tinca,6,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Thalassoma.pavo,1,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Thalassoma.pavo,4,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Thalassoma.pavo,13,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,411,Thalassoma.pavo,8,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Diplodus.sargus,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Oblada.melanura,3,9,Autumn,NO,0,NA,NA,NA,NA,NA,0.008254373,3.143683,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Oedalechilus.labeo,4,9,Autumn,NO,0,NA,NA,NA,NA,NA,0.0110682,2.979,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Scartella.cristata,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01510536,2.842,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Sparisoma.cretense,8,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Symphodus.roissali,4.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Thalassoma.pavo,8,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Thalassoma.pavo,13,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,412,Thalassoma.pavo,1,9,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Chromis.chromis,7,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Coris.julis,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Diplodus.sargus,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Oblada.melanura,9,75,Autumn,NO,0,NA,NA,NA,NA,NA,0.008254373,3.143683,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Oblada.melanura,3,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.008254373,3.143683,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Oedalechilus.labeo,4,5,Autumn,NO,0,NA,NA,NA,NA,NA,0.0110682,2.979,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Parablennius.gattorugine,14,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009770533,3.09225,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Scartella.cristata,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01510536,2.842,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Serranus.scriba,15,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Symphodus.roissali,4.5,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Thalassoma.pavo,8,9,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Thalassoma.pavo,13,6,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,413,Thalassoma.pavo,1,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Atherina.boyeri,6,40,Autumn,NO,0,NA,NA,NA,NA,NA,0.006695406,3.025575,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Coris.julis,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Diplodus.puntazzo,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01833429,2.965089,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Diplodus.sargus,8,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Oblada.melanura,9,40,Autumn,NO,0,NA,NA,NA,NA,NA,0.008254373,3.143683,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Oedalechilus.labeo,4,15,Autumn,NO,0,NA,NA,NA,NA,NA,0.0110682,2.979,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Sarpa.salpa,8,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.01423233,3.0299,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Scartella.cristata,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01510536,2.842,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Scartella.cristata,5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01510536,2.842,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Serranus.scriba,3.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Serranus.scriba,15,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Sparisoma.cretense,8,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Symphodus.mediterraneus,2,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01741062,2.931,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Symphodus.ocellatus,2,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Symphodus.roissali,4.5,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Symphodus.tinca,6,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Thalassoma.pavo,4,5,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Thalassoma.pavo,13,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Thalassoma.pavo,8,6,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,414,Thalassoma.pavo,1,5,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Apogon.imberbis,8.5,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.03759787,2.6125,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Chromis.chromis,2.5,150,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Gobius.bucchichi,5.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,NA,NA,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Labrus.merula,17,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.008403474,3.164667,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Scorpaena.maderensis,10,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01730722,2.980333,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Scorpaena.maderensis,6,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01730722,2.980333,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Serranus.scriba,15,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Sparisoma.cretense,3,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Sparisoma.cretense,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.ocellatus,4,5,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.ocellatus,2,40,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.roissali,13,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.roissali,9,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.roissali,2,5,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.rostratus,11,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01237965,2.991575,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.tinca,6,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Symphodus.tinca,14,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Thalassoma.pavo,13,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,415,Thalassoma.pavo,8,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Chromis.chromis,2.5,40,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Coris.julis,1,10,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Coris.julis,8,12,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Diplodus.annularis,8.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01339869,3.115114,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Diplodus.sargus,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.0151,3.05,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Serranus.scriba,3.5,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Sparisoma.cretense,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.doderleini,3.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.02701463,2.6125,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.ocellatus,2,80,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.ocellatus,4,20,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.roissali,4.5,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.tinca,29,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,416,Symphodus.tinca,14,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Chromis.chromis,2.5,300,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Chromis.chromis,4.5,50,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Coris.julis,4,4,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Coris.julis,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Serranus.scriba,15,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Serranus.scriba,3.5,3,Autumn,NO,0,NA,NA,NA,NA,NA,0.01239112,3.024364,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Sparisoma.cretense,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Sparisoma.cretense,3,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.009821504,3.112833,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.doderleini,3.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.02701463,2.6125,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.mediterraneus,2,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.01741062,2.931,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.mediterraneus,4.5,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01741062,2.931,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.ocellatus,2,45,Autumn,NO,0,NA,NA,NA,NA,NA,0.01058648,3.1768,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.roissali,4.5,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.roissali,10,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.roissali,13,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01554027,3.028,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.rostratus,4,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01237965,2.991575,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.rostratus,7,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01237965,2.991575,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Symphodus.tinca,6,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.01810476,2.89916,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,417,Thalassoma.pavo,8,2,Autumn,NO,0,NA,NA,NA,NA,NA,0.0092,3.111,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,418,Chromis.chromis,2.5,150,Autumn,NO,0,NA,NA,NA,NA,NA,0.03193848,2.758143,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,418,Coris.julis,8,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,418,Coris.julis,4,16,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,418,Coris.julis,1,8,Autumn,NO,0,NA,NA,NA,NA,NA,0.007987878,3.08525,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
azz_malt,Malta,Malta,14.515,35.906,418,Symphodus.doderleini,8,1,Autumn,NO,0,NA,NA,NA,NA,NA,0.02701463,2.6125,20.55890026,11.76440001,37.85823822,7.54754e-4,0.003030518
