X,Y,project,site,data.origin,country,season,date,station,lat,lon,trans2,trans_code,observer,depth,trans,species,sp.length,sp.n,a,b,family,exotic,biomass.g,habitat,other.info,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Pterois miles,"20","1","0.00854","3.15391",Scorpaenidae,TRUE,"108.3",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Sargocentron rubrum,"15","3","0.0138","3.092",Holocentridae,TRUE,"179.3",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Sargocentron rubrum,"25","1","0.0138","3.092",Holocentridae,TRUE,"289.9",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Sargocentron rubrum,"20","1","0.0138","3.092",Holocentridae,TRUE,"145.4",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Serranus scriba,"20","1","0.0093","3.1637",Serranidae,FALSE,"121.5",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Serranus scriba,"15","1","0.0093","3.1637",Serranidae,FALSE,"48.9",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Siganus rivulatus,"10","10","0.017","2.823",Siganidae,TRUE,"113.1",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T2,CYC20_T2,Periklis,20.4,"2",Siganus rivulatus,"5","10","0.017","2.823",Siganidae,TRUE,"16.0",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Chromis chromis,"10","100","0.0147","3.051",Pomacentridae,FALSE,"1653.2",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Coris julis,"15","1","0.0068","3.118",Labridae,FALSE,"31.6",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Coris julis,"10","1","0.0068","3.118",Labridae,FALSE,"8.9",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Coris julis,"5","1","0.0068","3.118",Labridae,FALSE,"1.0",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Parupeneus forsskali,"10","2","0.00933","3.1",Mullidae,TRUE,"23.5",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Sargocentron rubrum,"20","6","0.0138","3.092",Holocentridae,TRUE,"872.6",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Sargocentron rubrum,"25","2","0.0138","3.092",Holocentridae,TRUE,"579.9",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Sargocentron rubrum,"15","1","0.0138","3.092",Holocentridae,TRUE,"59.8",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Serranus scriba,"10","1","0.0093","3.1637",Serranidae,FALSE,"13.6",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0783833333333,34.9859,RELIONMED,Kavo Gkreko,Periklis_MER,Cyprus,Autumn,02/08/2018,CYC_20,34° 59.154'N,34° 04.703'E,T3,CYC20_T3,Periklis,18.8,"3",Siganus rivulatus,"5","25","0.017","2.823",Siganidae,TRUE,"40.0",Rock,Large boulders and Posidonia adjacent on the left,true,"1","785","150",May-18,0.254794521
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Coris julis,"10","2","0.0068","3.118",Labridae,FALSE,"17.8",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Diplodus vulgaris,"20","3","0.0225","2.914",Sparidae,FALSE,"417.4",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Parupeneus forsskali,"15","4","0.00933","3.1",Mullidae,TRUE,"165.1",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Pterois miles,"20","2","0.00854","3.15391",Scorpaenidae,TRUE,"216.7",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Pterois miles,"20","1","0.00854","3.15391",Scorpaenidae,TRUE,"108.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Sargocentron rubrum,"20","9","0.0138","3.092",Holocentridae,TRUE,"1308.9",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Serranus cabrilla,"10","1","0.039","2.55",Serranidae,FALSE,"13.8",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Serranus scriba,"10","2","0.0093","3.1637",Serranidae,FALSE,"27.1",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Siganus rivulatus,"10","6","0.017","2.823",Siganidae,TRUE,"67.9",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Sparisoma cretense,"10","4","0.012","3.117",Scaridae,FALSE,"62.8",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Sparisoma cretense,"30","1","0.012","3.117",Scaridae,FALSE,"482.4",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Sparisoma cretense,"25","1","0.012","3.117",Scaridae,FALSE,"273.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Periklis,20.8,"1",Symphodus mediterraneus,"15","1","0.0139","3.003",Labridae,FALSE,"47.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Chromis chromis,"5","15","0.0147","3.051",Pomacentridae,FALSE,"29.9",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Coris julis,"10","2","0.0068","3.118",Labridae,FALSE,"17.8",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Diplodus vulgaris,"25","2","0.0225","2.914",Sparidae,FALSE,"533.1",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Muraena helena,"80","2","0.0007","3.229",Muraenidae,FALSE,"1955.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Parupeneus forsskali,"10","2","0.00933","3.1",Mullidae,TRUE,"23.5",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Pterois miles,"35","3","0.00854","3.15391",Scorpaenidae,TRUE,"1898.6",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Pterois miles,"25","1","0.00854","3.15391",Scorpaenidae,TRUE,"219.0",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Pterois miles,"20","1","0.00854","3.15391",Scorpaenidae,TRUE,"108.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Sargocentron rubrum,"25","7","0.0138","3.092",Holocentridae,TRUE,"2029.6",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Serranus cabrilla,"10","2","0.039","2.55",Serranidae,FALSE,"27.7",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Siganus rivulatus,"5","40","0.017","2.823",Siganidae,TRUE,"63.9",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Siganus rivulatus,"20","20","0.017","2.823",Siganidae,TRUE,"1600.6",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Sparisoma cretense,"10","6","0.012","3.117",Scaridae,FALSE,"94.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Sparisoma cretense,"20","1","0.012","3.117",Scaridae,FALSE,"136.3",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Periklis,20.8,"2",Thalassoma pavo,"20","1","0.0092","3.111",Labridae,FALSE,"102.6",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Periklis,20.8,"3",Coris julis,"5","1","0.0068","3.118",Labridae,FALSE,"1.0",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Periklis,20.8,"3",Pterois miles,"2","1","0.00854","3.15391",Scorpaenidae,TRUE,"0.1",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Periklis,20.8,"3",Serranus cabrilla,"10","1","0.039","2.55",Serranidae,FALSE,"13.8",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Autumn,03/08/2018,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Periklis,20.8,"3",Siganus rivulatus,"15","6","0.017","2.823",Siganidae,TRUE,"213.2",Rock,Rocky habitat with crevices and around Posidonia  ,true,"1","191","0",Mar-08,10.43013699
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Chromis chromis,"5","43","0.0147","3.051",Pomacentridae,FALSE,"85.8",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Coris julis,"10","3","0.0068","3.118",Labridae,FALSE,"26.8",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Epinephelus marginatus,"35","1","0.0116","3.065",Serranidae,FALSE,"626.7",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Epinephelus marginatus,"25","1","0.0116","3.065",Serranidae,FALSE,"223.4",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Mycteroperca rubra,"20","1","0.008","3.065",Serranidae,FALSE,"77.8",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Pterois miles,"20","3","0.00854","3.15391",Scorpaenidae,TRUE,"325.0",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Pterois miles,"15","2","0.00854","3.15391",Scorpaenidae,TRUE,"87.5",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Pterois miles,"25","1","0.00854","3.15391",Scorpaenidae,TRUE,"219.0",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Pterois miles,"20","1","0.00854","3.15391",Scorpaenidae,TRUE,"108.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Thalassoma pavo,"15","1","0.0092","3.111",Labridae,FALSE,"41.9",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T1,AR20_T1,Charalambos,20.8,"1",Torquigener flavimaculosus,"15","2","0.0083","3.3267",Tetraodontidae,TRUE,"135.7",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Fistularia commersonii,"100","1","0.0118","2.727",Fistulariidae,TRUE,"3356.5",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Pterois miles,"20","4","0.00854","3.15391",Scorpaenidae,TRUE,"433.4",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Pterois miles,"25","2","0.00854","3.15391",Scorpaenidae,TRUE,"438.0",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Pterois miles,"10","2","0.00854","3.15391",Scorpaenidae,TRUE,"24.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Pterois miles,"40","1","0.00854","3.15391",Scorpaenidae,TRUE,"964.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Pterois miles,"30","1","0.00854","3.15391",Scorpaenidae,TRUE,"389.2",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Sargocentron rubrum,"8","6","0.0138","3.092",Holocentridae,TRUE,"51.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Sparisoma cretense,"20","1","0.012","3.117",Scaridae,FALSE,"136.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T2,AR20_T2,Charalambos,20.8,"2",Sparisoma cretense,"10","1","0.012","3.117",Scaridae,FALSE,"15.7",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Chromis chromis,"5","60","0.0147","3.051",Pomacentridae,FALSE,"119.7",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Coris julis,"2","10","0.0068","3.118",Labridae,FALSE,"0.6",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Mycteroperca rubra,"20","1","0.008","3.065",Serranidae,FALSE,"77.8",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Parupeneus forsskali,"5","4","0.00933","3.1",Mullidae,TRUE,"5.5",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Pterois miles,"10","2","0.00854","3.15391",Scorpaenidae,TRUE,"24.3",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Pterois miles,"25","1","0.00854","3.15391",Scorpaenidae,TRUE,"219.0",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Pterois miles,"10","1","0.00854","3.15391",Scorpaenidae,TRUE,"12.2",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Serranus cabrilla,"10","1","0.039","2.55",Serranidae,FALSE,"13.8",Rock,,true,"1","191","0",Mar-08,11.38356164
34.0688333333333,35.00625,RELIONMED,Nisia,Periklis_MER,Cyprus,Summer,17/07/2019,AR_20,35° 00.375'N,34° 04.130'E,T3,AR20_T3,Charalambos,20.8,"3",Sparisoma cretense,"15","1","0.012","3.117",Scaridae,FALSE,"55.6",Rock,,true,"1","191","0",Mar-08,11.38356164
